"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","ORF","EntrezGeneID"
"10033668905",0.451557354403965,0.0101363173447537,18.6915510428537,1.20729101987212e-58,1.66509834331192e-56,122.73794469291,"MT1X",4501
"10033668524",0.450334759399897,0.0140438938286938,9.73463440767327,1.62337340622929e-20,6.41946759953016e-20,35.5671787268653,"SLC13A4",26266
"10025905559",0.449978918512657,0.0469093742719486,17.8101580844279,1.49522962646661e-54,1.05067233020739e-52,113.365998161909,"CFH",3075
"10025902173",0.449317899561003,0.046018741745182,17.8339715797994,1.16030015884594e-54,8.28799526686403e-53,113.618179325428,"CFHR1",3078
"10023810202",0.448511987644422,0.118972552561028,17.9803789132332,2.43695370986723e-55,1.9089961553821e-53,115.169974676839,"IFITM2",10581
"10031920781",0.447694680106423,0.294129730971734,13.6039858002185,9.45393401131843e-36,9.33121640576611e-35,70.3408427907741,"",388512
"10025904637",0.447295401251101,-0.0330773066117773,16.4238065939335,3.40415323865067e-48,1.06692162421843e-46,98.8114800589662,"CD163",9332
"10033668947",0.445827692133491,0.0430984843147752,18.1521599844383,3.89428224248697e-56,3.5182872566357e-54,116.993588594378,"CFH",3075
"10023806807",0.445000314744508,0.00128918184068522,16.3632364146903,6.41124063793648e-48,1.94429308188368e-46,98.182139612284,"BAG3",9531
"10025902958",0.443471313603452,-0.0611536828286938,15.4168222328153,1.16172684813552e-43,2.19391226841267e-42,88.4362960856242,"ANGPTL4",51129
"10023808408",0.442234610570886,-0.059897448875803,13.5407605732974,1.75571945016216e-35,1.70183363077587e-34,69.7261601696287,"ADM",133
"10025912066",0.442074910321389,0.108173792865953,18.3226944421922,6.28833680128187e-57,6.44467529329793e-55,118.806869407731,"IFITM3",10410
"10025903639",0.440950196029673,-0.0231725064441113,19.3325504750597,1.22360739097413e-61,2.81205216326813e-59,129.594467144248,"GEM",2669
"10025923798",0.433039861604746,0.14170488866424,17.8540787174919,9.36598778658433e-55,6.74585270328736e-53,113.831159799137,"",441019
"10033668630",0.432697108527286,0.0463786011049251,18.031307537206,1.41535721035058e-55,1.14326470738879e-53,115.710312153006,"CFHR1",3078
"10031919817",0.432610928862687,0.0527410260406852,19.1435984368587,9.3652690816553e-61,1.88241908541271e-58,127.570396266559,"MT1L",4500
"10023825150",0.4308359202252,-0.0920659334978587,13.8063617626441,1.29287498231054e-36,1.36383057023312e-35,72.3165818155935,"SLC14A1",6563
"10023810718",0.430298875850927,-0.0646021440946467,16.1884023245798,3.97193825713401e-47,1.11338796831598e-45,96.3691138283513,"TIMP1",7076
"10023820992",0.428831781692768,-0.0985691512184154,18.5748590501999,4.22147107255908e-58,5.28785137393161e-56,121.493038178317,"GEM",2669
"10023810856",0.428614100895924,0.0779887787961456,16.2726954508747,1.64972401862197e-47,4.84985193637746e-46,97.2425654669642,"S100A11",6282
"10023836054",0.427860521964948,0.0278401756873662,10.8151102692848,1.7438404545797e-24,8.53454872532975e-24,44.6105784975067,"SLC6A20",54716
"10023809050",0.427506370338237,0.151414907072377,15.1804280928283,1.30768172462565e-42,2.22258838646905e-41,86.0303787471639,"VIM",7431
"10023808066",0.427087947557011,0.0645589727218415,17.8613993639544,8.66329451860541e-55,6.25711876247687e-53,113.908713240282,"AEBP1",165
"10033668516",0.425102248656554,-0.0858942380546038,14.2139410551771,2.26842747990366e-38,2.73699656242075e-37,76.3321341478243,"SLC14A1",6563
"10023844525",0.423694058743766,-0.00827036499293362,15.6284625791241,1.31653197472873e-44,2.74628781759785e-43,90.600452179313,"APOLD1",81575
"10023824376",0.423565322010553,-0.00349618737408994,11.0865090680748,1.60577450202891e-25,8.33889987244296e-25,46.9731488599402,"SPTLC2L",140911
"10023818227",0.423379336018087,-0.0348031914175589,18.3747270185843,3.60314241791084e-57,3.86057354355414e-55,119.360676299174,"VSIG4",11326
"10033668489",0.423198929199033,0.0556525147319743,13.7045262452167,3.61615502987467e-36,3.6929217711548e-35,71.2958475814684,"MT1G",4495
"10023804764",0.422657496781833,-0.0361104861340471,16.8004517542421,6.55531470224527e-50,2.5032806320253e-48,102.738388860404,"IL18",3606
"10025904760",0.422041750338997,0.0237709585374732,20.7885195049906,1.78847404243243e-68,1.19904483680393e-65,145.247199791926,"RHBDF2",79651
"10031919933",0.421819066023645,0.023119860324197,19.2428761601625,3.21543963661419e-61,6.89034168080738e-59,128.63358956118,"IFITM1",8519
"10023828185",0.42028861208548,0.0431695422203426,16.8382693889343,4.40378364243059e-50,1.70681174984429e-48,103.133904710735,"S100A4",6275
"10033668757",0.419946413958352,0.0459921490192719,12.8576359054159,1.29963118773917e-32,1.04070837142955e-31,63.1672455669143,"CES1",1066
"10023807382",0.41971535549437,-0.00488026371948608,11.5993888595559,1.61819627829952e-27,9.43517231842324e-27,51.5294753485221,"F13A1",2162
"10023834048",0.417139180121122,0.0800340928522484,18.7102835049688,9.87404954332004e-59,1.38391476004727e-56,122.937891951294,"",144383
"10033668606",0.417017712623125,0.0240011726027837,16.2152588470793,3.00249890243201e-47,8.57398612788102e-46,96.6472667605733,"ADH1B",125
"10023816888",0.414501675428252,-0.0527900114582441,16.6599998694471,2.86690221921549e-49,1.01413243713559e-47,101.271393150205,"ANGPT2",285
"10033668638",0.413560782782741,0.0584065183468951,17.5823938198384,1.68540726164315e-53,1.00461896292288e-51,110.957291058494,"CFHR1P",3079
"10023809558",0.412084331353318,-0.0297800634646681,17.6767381798964,6.18391266944044e-54,3.86367883387762e-52,111.954290946637,"LCP1",3936
"10023841073",0.408617770337518,0.0207665117740899,17.1319981841569,1.99005615141052e-51,9.14896559395802e-50,106.213020175855,"TUBB6",84617
"10025920811",0.407157259319006,-0.017292696012848,15.8135804623026,1.94554549677754e-45,4.46030496781122e-44,92.5009097098701,"ANXA2P2",304
"10023821496",0.406682750873002,0.0651726589785867,9.98495761616573,2.06062040087479e-21,8.51607050913014e-21,37.608275494026,"DSP",1832
"10023827916",0.40654972530398,-0.00767522955653105,15.4790355699401,6.13105446871695e-44,1.19258898214075e-42,89.0714916240977,"ANXA2",302
"10025902453",0.405180684283493,-0.0741082358291221,15.557143218347,2.74508728370905e-44,5.5390947999449e-43,89.8701232073332,"IFI30",10437
"10031920909",0.404416487068728,0.0140458147289079,15.9129521974922,6.95168977836827e-46,1.68773749310216e-44,93.5238614570102,"ANXA2P1",303
"10025912887",0.403770204685679,0.0880675808736617,16.2826455805403,1.48707222181579e-47,4.38162450448427e-46,97.3457518716302,"MT1M",4499
"10025902315",0.403140454207976,0.0439253018526767,22.6542404536832,2.96917150914143e-77,6.99887709641164e-74,165.352325547598,"ITPKB",3707
"10023813818",0.403108969170002,0.101093309627409,9.65103089374512,3.2103528154649e-20,1.25137158978036e-19,34.893113048955,"CRABP1",1381
"10025906908",0.401525122510109,0.0674791260085653,20.7663602822865,2.27367817824408e-68,1.43790735326075e-65,145.008472874196,"KLF15",28999
"10025910870",0.401098388104859,0.0682120797441114,13.6823930794487,4.3800602427813e-36,4.44503256497363e-35,71.1048375194325,"MT1F",4494
"10033668533",0.400975937304726,0.0156961746017131,17.0299092633656,5.846925705105e-51,2.52254470229064e-49,105.141431158499,"C1R",715
"10033668734",0.400944779131395,0.019632633012848,19.0946825419399,1.58553968629998e-60,3.13333452486588e-58,127.046777927389,"IFITM2",10581
"10023805852",0.398526444602281,0.00296278558244111,16.265334616446,1.78137314428684e-47,5.19563827426473e-46,97.1662421077925,"PRG1",5552
"10023825044",0.397660445835114,0.0278742316316916,15.4786837941131,6.15326525579051e-44,1.1960121050779e-42,89.0678976993785,"C1R",715
"10033668881",0.397023282020249,-0.0511872931933191,17.2353151756287,6.67637217081507e-52,3.27862981092924e-50,107.298967695488,"CFI",3426
"10023815058",0.396962140470269,0.0992008354304069,16.935712950597,1.57847131931064e-50,6.44538312415835e-49,104.154004278893,"PRELP",5549
"10023806479",0.396016901131126,-0.154490666116094,14.2671826181191,1.37291169541729e-38,1.6823358861283e-37,76.831632862726,"SPP1",6696
"10023820089",0.394994767092603,-0.00909246478586724,16.1042774112613,9.53429552147457e-47,2.54195175957086e-45,95.4986692536744,"LILRB3",11025
"10023806267",0.394768228991432,0.0369730997623126,17.7744995387436,2.18563493388745e-54,1.48354262305674e-52,112.988498632269,"CFHR1P",3079
"10023836747",0.394302638922046,0.0758781795631692,18.9201944874748,1.03571878315694e-59,1.73259047280492e-57,125.180313026378,"C20orf54",113278
"10025902211",0.393286243614979,0.0924125595578158,15.8094599850987,2.03028292355921e-45,4.64635533318329e-44,92.4585340859643,"MT1JP",4498
"10023834676",0.392128464578015,0.0663322061308351,19.888299261933,3.04056168167972e-64,8.95894589139471e-62,135.559257782955,"ATOH8",84913
"10033668462",0.39022873350979,0.0589882827184154,18.3969346397342,2.84069614255582e-57,3.09480715463571e-55,119.597117993643,"IFITM3",10410
"10023835781",0.387988119510557,-0.0534274749284797,15.4408872548088,9.0735728224295e-44,1.73630014548173e-42,88.6819012805523,"FCGR2A",2212
"10025902918",0.387381970686423,-0.0495352029473233,18.9124870773955,1.12518248235728e-59,1.84650991044569e-57,125.097918237775,"ADORA3",140
"10025911791",0.387243012589497,0.0163568630993576,17.9121291330901,5.04547023509179e-55,3.78104039669639e-53,114.446295314639,"ID3",3399
"10023823690",0.38685749464436,0.0380049789314775,18.9076199323451,1.18561496332765e-59,1.90942921640513e-57,125.045889067835,"CLEC2B",9976
"10023812198",0.383719322342901,0.0882286075074946,15.1870267410027,1.22243502634578e-42,2.09356128124965e-41,86.0973688821409,"TBX15",6913
